Num found not 1, instead 4. groupID: , artifact: hamcrest-all, version:  in file hamcrest-all-1.3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.2.5.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.2.1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.2.1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-beta-3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.1.0-M1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.2.2.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.7.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.5.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-4.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-5.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-7.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.1.1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.2.0.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-beta-2.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.3.1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.6.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-2.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-6.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.8.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.2.3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-beta-1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.9.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.11.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.4.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.3.3.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0-alpha-1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.1.0-alpha-1.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-2.0.10.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.1.0.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.3.9.pom
Num found not 1, instead 53. groupID: , artifact: maven-plugin-api, version:  in file maven-plugin-api-3.0.2.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.5.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.2.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.7.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.5.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.4.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.2.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.6.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.2.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.4.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.4.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.2.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.4.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.1.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.6.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.3.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.2.1.3.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-2.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.7.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.3.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.5.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.3.0.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-1.1.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-1.2.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.2.1.4.pom
Num found not 1, instead 81. groupID: , artifact: plexus-container-default, version:  in file plexus-container-default-1.0-beta-3.0.6.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.2.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.21.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.32.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.23.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.1.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.35.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.28.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.0.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.36.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.31.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.29.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.38.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.33.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.17.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.6.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.19.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.27.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.20.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.22.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.12.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.8.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.44.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.16.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.41.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.9.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.23.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.15.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.3.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.42.2.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.24.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.34.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.43.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.40.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.16.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.29.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.7.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.4.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.42.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.18.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.5.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.3.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.14.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.43.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.26.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.0rc3.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.25.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.11.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.37.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.37.1.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.42.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.30.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.10.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.13.0.pom
Num found not 1, instead 80. groupID: , artifact: selenium-java, version:  in file selenium-java-2.39.0.pom
Num found not 1, instead 25. groupID: org.powermock, artifact: powermock-module-junit4, version:  in file powermock-module-junit4-1.5.3.pom
Num found not 1, instead 25. groupID: org.powermock, artifact: powermock-module-junit4, version:  in file powermock-module-junit4-1.4.8.pom
Num found not 1, instead 25. groupID: org.powermock, artifact: powermock-module-junit4, version:  in file powermock-module-junit4-1.5.5.pom
